X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.1623061776816,39.7721353148064,103124,300,,INDIANA,AVE,,300 INDIANA AV,IND 000317,3678,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1605090226849,39.7822180598659,103125,100,W,11th ,ST,N,100 W 11th St,,9031,MULTI SPACE,2019/10/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.151906917857,39.7685081568874,103126,300,E,MARKET,ST,N,300 E MARKET ST,EMA 000308,5384,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1561384659599,39.7724700980476,103127,300,N,PENNSYLVANIA,ST,W,300 N PENNSYLVANIA ST,NP  000322,5620,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1586411831611,39.7581124542627,103128,600,S,MERIDIAN,ST,E,600 S MERIDIAN ST,SM  000627,5752,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1563125233478,39.7755666682946,103129,0000,E,NORTH,ST,N,0000 E NORTH ST,EN  000012,2125,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.158921181881,39.7573111996866,103130,700,S,MERIDIAN,ST,E,700 S MERIDIAN ST,SM  000711,5565,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1633014688783,39.7754081820079,103131,500,N,SENATE,AVE,W,500 N SENATE AV,NS  000526,8186,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1580944651438,39.7645330080466,103132,100,S,MERIDIAN,ST,E,100 S MERIDIAN ST,,660,LOADING ZONE,2019/06/14 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1534935289594,39.7719078247135,103133,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000336,1357,ADA,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.149298983263,39.7724700850685,103134,400,E,VERMONT,ST,S,400 E VERMONT ST,EV  000421,1562,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1516416484614,39.7726232606607,103135,300,E,VERMONT,ST,N,300 E VERMONT ST,EV  000308,1513,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1507708629435,39.7708748857463,103136,200,N,NEW JERSEY,ST,W,200 N NEW JERSEY ST,NNJ 000228,2703,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.150354184564,39.7726018786532,103137,400,E,VERMONT,ST,N,400 E VERMONT ST,EV  000404,1571,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1615630849883,39.7740807925207,103138,400,N,CAPITOL,AVE,W,400 N CAPITOL AV,NC  000430,8055,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1594875811458,39.7726939208147,103139,0000,W,VERMONT,ST,S,0000 W VERMONT ST,WV  000015,3561,SINGLE SPACE,2011/11/02 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1591115712345,39.77921393975,103140,0000,W,009TH,ST,S,0000 W 009TH ST,,8936,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE
-86.1545088957746,39.7688321420649,103141,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000112,1131,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1540984725046,39.7614172014862,103142,200,E,SOUTH,ST,N,200 E SOUTH ST,,5803,MULTI SPACE,2012/11/30 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1582913863658,39.7593641787443,103143,500,S,MERIDIAN,ST,E,500 S MERIDIAN ST,,5734,SINGLE SPACE,2017/09/20 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1577484918582,39.7732190406862,103144,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000411,8417,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1511679582792,39.7739105510319,103145,300,E,MICHIGAN,ST,S,300 E MICHIGAN ST,,1589,MULTI SPACE,2012/08/17 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1594739374808,39.7758639774941,103146,600,N,ILLINOIS,ST,E,600 N ILLINOIS ST,NILL000607,8298,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1432100315249,39.868915796547,103147,6200,,GUILFORD,AVE,W,6200 GUILFORD AV,GF  006216,157,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1594442365456,39.7656008109186,103148,0000,W,MARYLAND,ST,S,0000 W MARYLAND ST,WMD 000005,7171,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1611082447476,39.761586045329,103149,100,W,SOUTH,ST,N,100 W SOUTH ST,WS  000114,7466,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.159984882591,39.7626722558513,103150,300,S,ILLINOIS,ST,E,300 S ILLINOIS ST,SILL000313,7422,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1548919975926,39.7725971245365,103151,100,E,VERMONT,ST,S,100 E VERMONT ST,EV  000117,2638,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1457149044484,39.777209657414,103152,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000755,2095,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1486031537108,39.7760653048027,103153,600,N,EAST,ST,E,600 N EAST ST,,7779,MULTI SPACE,2020/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1502267812533,39.7710960983415,103154,400,E,NEW YORK,ST,S,400 E NEW YORK ST,ENY 000407,2753,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1487774158416,39.7748341343488,103155,500,N,EAST,ST,W,500 N EAST ST,,2889,MULTI SPACE,2012/08/08 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1579022828047,39.7736567892001,103156,400,N,MERIDIAN,ST,W,400 N MERIDIAN ST,NM  000422,8411,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.161318054646,39.7686635588879,103157,100,W,MARKET,ST,N,100 W MARKET ST,WMA 000126,7382,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1478511870999,39.7757849460706,103158,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000639,1909,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1599828349794,39.7675075139829,103159,0000,N,ILLINOIS,ST,W,0000 N ILLINOIS ST,NILL000032,9592,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1601093997419,39.7648929844897,103160,100,S,ILLINOIS,ST,W,100 S ILLINOIS ST,SILL000116,7333,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1597789460731,39.7680526226757,103161,0000,N,ILLINOIS,ST,E,0000 N ILLINOIS ST,NILL000015,9581,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1648827167507,39.782159181499,103162,300,W,011TH,ST,S,300 W 011TH ST,E11TH000337,8591,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE
-86.1635847302936,39.7731775592769,103163,400,,INDIANA,AVE,,400 INDIANA AV,IND 000436,8833,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1446580235725,39.8705912417624,103164,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000802,241,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,SINGLE
-86.1608926027552,39.768658808983,103165,100,W,MARKET,ST,N,100 W MARKET ST,WMA 000122,7380,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1581256156874,39.7639638801163,103166,200,S,MERIDIAN,ST,E,200 S MERIDIAN ST,SM  000203a,7296,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.159493438418,39.7796982122401,103167,900,N,ILLINOIS,ST,W,900 N ILLINOIS ST,NILL000902,8351,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1430033936042,39.8702477801568,103168,6300,,GUILFORD,AVE,W,6300 GUILFORD AV,GF  006310,174,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,SINGLE
-86.1633714866553,39.7736257376594,103169,400,N,SENATE,AVE,W,400 N SENATE AV,NS  000418,8153,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1578157603812,39.7715979157949,103170,300,N,MERIDIAN,ST,E,300 N MERIDIAN ST,NM  000303,5571,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1569887890706,39.7780130668992,103171,0000,E,ST CLAIR,ST,N,0000 E ST CLAIR ST,ESTC000014,2156,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1593357729356,39.7728093109785,103172,0000,W,VERMONT,ST,N,0000 W VERMONT ST,WV  000004,3541,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1543319087512,39.7731994768063,103173,400,N,DELAWARE,ST,W,400 N DELAWARE ST,ND  000416,1614,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.156254766753,39.769488853005,103174,100,N,PENNSYLVANIA,ST,W,100  N PENNSYLVANIA ST,NP  000114,9676,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1578274395228,39.7766194465223,103175,600,N,MERIDIAN,ST,W,600 N MERIDIAN ST,NM  000620,2259,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1585173724489,39.7655748271674,103176,0000,W,MARYLAND,ST,S,0000 W MARYLAND ST,WMD 000027,7182,ADA,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1546742586756,39.7697851094097,103177,100,E,OHIO,ST,S,100 E OHIO ST,EO  000127,2023,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1614579742055,39.761477042497,103178,100,W,SOUTH,ST,S,100 W SOUTH ST,WS  000121,7490,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1564021067289,39.7791436889622,103179,0000,E,009TH,ST,N,0000 E 009TH ST,,2215,SINGLE SPACE,2018/02/27 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2000,MON-SAT,SINGLE
-86.1612634173926,39.7831863363232,103180,1100,N,CAPITOL,AVE,W,1100 N CAPITOL AV,,9815,MULTI SPACE,2019/05/22 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1426343530214,39.8696808675739,103181,900,,BROAD RIPPLE,AVE,S,900 BROAD RIPPLE AV,BR  000903,341,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1507322514174,39.7716347882277,103182,300,N,NEW JERSEY,ST,W,300 N NEW JERSEY ST,NNJ 000303,4507,MULTI SPACE,2011/01/01 00:00:00+00,1.00,19.00,2012/01/02 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1457436883043,39.8701573023835,103183,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,213,MULTI SPACE,2012/03/30 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1633708989366,39.7747156275755,103184,500,N,SENATE,AVE,W,500 N SENATE AV,,3140,MULTI SPACE,2013/12/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1621601698642,39.782314184758,103185,200,W,11TH,ST,N,200 W 11TH ST,,7709,MULTI SPACE,2016/02/06 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1507742262232,39.770744503709,103186,200,N,NEW JERSEY,ST,W,200 N NEW JERSEY ST,NNJ 000224,2701,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1639876192043,39.7794115268033,103187,300,W,009TH,ST,N,300 W 009TH ST,,8557,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1487485921409,39.7761578048748,103188,600,N,EAST,ST,W,600 N EAST ST,,7762,MULTI SPACE,2020/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1561762546882,39.7716663100423,103189,300,N,PENNSYLVANIA,ST,W,300 N PENNSYLVANIA ST,NP  000302,5609,MULTI SPACE,2015/11/23 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.160593679767,39.7727393857376,103190,100,W,VERMONT,ST,S,100 W VERMONT ST,WV  000117,3598,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1565041819623,39.7726068868721,103191,0000,E,VERMONT,ST,S,0000 E VERMONT ST,EV  000029,2614,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1598558867232,39.7661058645271,103192,0000,S,ILLINOIS,ST,E,0000 S ILLINOIS ST,SILL000017,7314,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1546655647527,39.7604693437076,103193,400,S,DELAWARE,ST,E,400 S DELAWARE ST,,5880,MULTI SPACE,2015/12/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1615677049646,39.7897051071026,103194,1700,N,CAPITOL,AVE,W,1700 N CAPITOL AV,NC  001706,3760,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1562073069476,39.767259823051,103195,0000,N,PENNSYLVANIA,ST,E,0000 N PENNSYLVANIA ST,NP  000003,9520,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1575321484774,39.7793275457781,103196,900,N,MERIDIAN,ST,E,900 N MERIDIAN ST,NM  000901,2340,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1613446341666,39.77864032384,103197,800,N,CAPITOL,AVE,W,800 N CAPITOL AV,,9786,MULTI SPACE,2016/03/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1529692349436,39.7722954856702,103198,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000358,1371,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.15465424046,39.7607030199586,103199,400,S,DELAWARE,ST,E,400 S DELAWARE ST,,5877,MULTI SPACE,2015/12/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1534717741261,39.7717377388465,103200,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000331,1315,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1609880986948,39.768537068099,103201,100,W,MARKET,ST,S,100 W MARKET ST,WMA 000123,7401,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1615794057741,39.7736003898359,103202,400,N,CAPITOL,AVE,W,400 N CAPITOL AV,NC  000416,8048,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1560935675198,39.7737759833942,103203,400,N,PENNSYLVANIA,ST,W,400 N PENNSYLVANIA ST,NP  000418,8623,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.156473344457,39.7755701598316,103204,0000,E,NORTH,ST,N,0000 E NORTH ST,EN  000008,2123,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1522514054297,39.7683061814949,103205,300,E,MARKET,ST,S,300 E MARKET ST,,853,LOADING ZONE,2019/09/06 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1591650006089,39.7803995208388,103206,0000,W,ST JOSEPH,ST,S,0000 W ST JOSEPH ST,WSTJ000029,8909,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1612212297238,39.7699254673161,103207,100,W,OHIO,ST,S,100 W OHIO ST,WO  000127,3478,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1457791819272,39.8701391361805,103208,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,212,MULTI SPACE,2012/03/30 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1524167403029,39.7720878887426,103209,300,N,ALABAMA,ST,E,300 N ALABAMA ST,NA  000311,1682,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,MULTI
-86.1575400079539,39.7615158665527,103210,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000010,5504,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1521913721237,39.776791089162,103211,700,N,ALABAMA,ST,E,700 N ALABAMA ST,NA  000701,8790,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE
-86.155737273523,39.77973649274,103212,900,N,PENNSYLVANIA,ST,E,900 N PENNSYLVANIA ST,NP  000917,2433,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1518748353523,39.7731008458872,103213,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000428,1713,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1428955764989,39.7793287977569,103214,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2516,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1541865861894,39.7773474444226,103215,700,N,DELAWARE,ST,W,700 N DELAWARE ST,ND  000720,8709,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1628222306409,39.7755828315486,103216,200,W,NORTH,ST,S,200 W NORTH ST,WN  000201,6110,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1599605230698,39.7679870120247,103217,0000,N,ILLINOIS,ST,W,0000 N ILLINOIS ST,NILL000020,9598,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1570656535855,39.7780140310047,103218,0000,E,ST CLAIR,ST,N,0000 E ST CLAIR ST,ESTC000012,2155,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1427583051395,39.7794188235785,103219,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2522,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1629215169867,39.7814231425056,103220,1000,N,SENATE,AVE,E,1000 N SENATE AVE,NS 1009,8224,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1604440626341,39.772734164357,103221,100,W,VERMONT,ST,S,100 W VERMONT ST,WV  000113,3596,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1597422305798,39.7696100218968,103222,100,N,ILLINOIS,ST,E,100 N ILLINOIS ST,NILL000117,9628,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.152260733349,39.7636176676485,103223,200,,VIRGINIA,AVE,,200 VIRGINIA AV,VA  000207,6183,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1663669603029,39.7701707548366,103224,400,W,OHIO,ST,N,400 W OHIO ST,,3114,MULTI SPACE,2012/08/23 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.16547180824,39.7673644681138,103225,400,W,WASHINGTON,ST,N,400 W WASHINGTON ST,WW  000402,7066,ADA,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1622706589091,39.7672922258625,103226,200,W,WASHINGTON,ST,N,200 W WASHINGTON ST,WW  000216,7006,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1597919997849,39.7733663341122,103227,400,N,ILLINOIS,ST,W,400 N ILLINOIS ST,NILL000410,8240,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1596599312559,39.7763072024362,103228,600,N,ILLINOIS,ST,W,600 N ILLINOIS ST,NILL000614,8291,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1535198072163,39.7726774118406,103229,200,E,VERMONT,ST,N,200 E VERMONT ST,EV  000214,1540,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1594088605877,39.7787192574686,103230,800,N,ILLINOIS,ST,E,800 N ILLINOIS ST,NILL000817,8344,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1579671969621,39.780389619442,103231,0000,W,ST JOSEPH,ST,S,0000 W ST JOSEPH ST,WSTJ000005,8897,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1613567811102,39.765645401875,103232,100,W,MARYLAND,ST,S,100 W MARYLAND ST,WMD 000119,7137,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1642824536874,39.7673367724761,103233,300,W,WASHINGTON,ST,N,300 W WASHINGTON ST,WW  000330,7044,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1616922331111,39.7711220172089,103234,200,N,CAPITOL,AVE,W,200 N CAPITOL AV,NC  000218,3381,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
